name,streamId,game
RantingGreekGamer,1,irrelevant
gramers,1,irrelevant
Axeloukos,1,irrelevant
DD_Warrior_Lady,1,irrelevant
Fonikibekatsa,1,irrelevant
HackyPixelz,1,irrelevant
Oldschool,1,irrelevant
BazeGR,1,irrelevant
ControllerByte,1,irrelevant
SonOfZeus_TV,1,irrelevant
Piperakos,1,irrelevant
